# 30s proc: 'x86_64' mach: 'x86_64'
2017-06-29 23:22:32,0,58399378
2017-06-29 23:23:02,0,58436406
2017-06-29 23:23:32,0,58422266
2017-06-29 23:24:02,0,58482932
2017-06-29 23:24:32,0,58195169
2017-06-29 23:25:02,0,58291784
2017-06-29 23:25:32,0,58268106
2017-06-29 23:26:02,0,58200605
2017-06-29 23:26:32,0,58555665
2017-06-29 23:27:02,0,58778574
2017-06-29 23:27:32,0,58624480
2017-06-29 23:28:02,0,58332967
2017-06-29 23:28:32,0,58447676
2017-06-29 23:29:02,0,58698965
2017-06-29 23:29:32,0,58336693
2017-06-29 23:30:02,0,58664380
2017-06-29 23:30:32,0,58515435
2017-06-29 23:31:02,0,58419229
2017-06-29 23:31:32,0,58244173
2017-06-29 23:32:02,0,58279978
2017-06-29 23:32:32,0,58408807
2017-06-29 23:33:02,0,58307246
2017-06-29 23:33:32,0,58336511
2017-06-29 23:34:02,0,58631242
2017-06-29 23:34:32,0,58222917
2017-06-29 23:35:02,0,58190398
2017-06-29 23:35:32,0,58197244
2017-06-29 23:36:02,0,58308745
2017-06-29 23:36:32,0,58362064
2017-06-29 23:37:02,0,58464477
2017-06-29 23:37:32,0,58183862
2017-06-29 23:38:02,0,58321990
2017-06-29 23:38:32,0,57093501
2017-06-29 23:39:02,0,52957182
2017-06-29 23:39:32,0,53895549
2017-06-29 23:40:02,0,54156316
2017-06-29 23:40:32,0,53997953
2017-06-29 23:41:02,0,54051920
2017-06-29 23:41:32,0,54127606
2017-06-29 23:42:02,0,54264419
2017-06-29 23:42:32,0,54147235
2017-06-29 23:43:02,0,54345685
2017-06-29 23:43:32,0,47623788
2017-06-29 23:44:02,0,31886299
2017-06-29 23:44:32,0,31755348
2017-06-29 23:45:02,0,31786300
2017-06-29 23:45:32,0,31618348
2017-06-29 23:46:02,0,31781143
2017-06-29 23:46:32,0,31628708
2017-06-29 23:47:02,0,31884079
2017-06-29 23:47:32,0,31828621
2017-06-29 23:48:02,0,31859271
2017-06-29 23:48:32,0,24415559
2017-06-29 23:49:02,0,5699086
2017-06-29 23:49:32,0,5706479
2017-06-29 23:50:02,0,5716888
2017-06-29 23:50:32,0,5700040
2017-06-29 23:51:02,0,5716683
2017-06-29 23:51:32,0,5697201
2017-06-29 23:52:02,0,5703085
2017-06-29 23:52:32,0,5700529
2017-06-29 23:53:02,0,5709952
2017-06-29 23:53:32,0,5685757
2017-06-29 23:54:02,0,5686909
2017-06-29 23:54:32,0,5690058
2017-06-29 23:55:02,0,5713816
2017-06-29 23:55:32,0,5698472
2017-06-29 23:56:02,0,5688563
2017-06-29 23:56:32,0,5689391
2017-06-29 23:57:02,0,5721656
2017-06-29 23:57:32,0,5709296
2017-06-29 23:58:02,0,5700267
2017-06-29 23:58:32,0,5699878
2017-06-29 23:59:02,0,5696752
2017-06-29 23:59:32,0,5697138
2017-06-30 00:00:02,0,5688235
2017-06-30 00:00:32,0,5686686
2017-06-30 00:01:02,0,5700354
2017-06-30 00:01:32,0,5674697
2017-06-30 00:02:02,0,5686018
2017-06-30 00:02:32,0,5696260
2017-06-30 00:03:02,0,5661681
2017-06-30 00:03:32,0,5692302
2017-06-30 00:04:02,0,5690931
2017-06-30 00:04:32,0,5674361
2017-06-30 00:05:02,0,5695668
2017-06-30 00:05:32,0,5690550
2017-06-30 00:06:02,0,5689689
2017-06-30 00:06:32,0,5686774
2017-06-30 00:07:02,0,5694764
2017-06-30 00:07:32,0,5691641
2017-06-30 00:08:02,0,5696013
2017-06-30 00:08:32,0,6109928
2017-06-30 00:09:02,0,7115511
2017-06-30 00:09:32,0,7122861
2017-06-30 00:10:03,0,7133383
2017-06-30 00:10:33,0,7117270
2017-06-30 00:11:03,0,7143335
2017-06-30 00:11:33,0,7143849
2017-06-30 00:12:03,0,7138747
2017-06-30 00:12:33,0,7130918
2017-06-30 00:13:03,0,7146624
2017-06-30 00:13:33,0,6687753
2017-06-30 00:14:03,0,5712684
2017-06-30 00:14:33,0,5713422
2017-06-30 00:15:03,0,5707431
2017-06-30 00:15:33,0,5702030
2017-06-30 00:16:03,0,5701809
2017-06-30 00:16:33,0,5702262
2017-06-30 00:17:03,0,5689224
2017-06-30 00:17:33,0,5691507
2017-06-30 00:18:03,0,5688871
2017-06-30 00:18:33,0,5691303
2017-06-30 00:19:03,0,5701877
2017-06-30 00:19:33,0,5700258
2017-06-30 00:20:03,0,5695235
2017-06-30 00:20:33,0,5683172
2017-06-30 00:21:03,0,5690650
2017-06-30 00:21:33,0,5703358
2017-06-30 00:22:03,0,5699594
2017-06-30 00:22:33,0,5680112
2017-06-30 00:23:03,0,5697914
2017-06-30 00:23:33,0,5697552
2017-06-30 00:24:03,0,5690938
2017-06-30 00:24:33,0,5695137
2017-06-30 00:25:03,0,5706470
2017-06-30 00:25:33,0,5685998
2017-06-30 00:26:03,0,5692805
2017-06-30 00:26:33,0,5691376
2017-06-30 00:27:03,0,5691862
2017-06-30 00:27:33,0,5686754
2017-06-30 00:28:03,0,5667820
2017-06-30 00:28:33,0,5670633
2017-06-30 00:29:03,0,5693671
2017-06-30 00:29:33,0,5681454
2017-06-30 00:30:03,0,5698132
2017-06-30 00:30:33,0,5688524
2017-06-30 00:31:03,0,5688882
2017-06-30 00:31:33,0,5691053
2017-06-30 00:32:03,0,5701955
2017-06-30 00:32:33,0,5692448
2017-06-30 00:33:03,0,5695622
2017-06-30 00:33:33,0,6167915
2017-06-30 00:34:03,0,7130254
2017-06-30 00:34:33,0,7136865
2017-06-30 00:35:03,0,7133933
2017-06-30 00:35:33,0,7128212
2017-06-30 00:36:03,0,7127275
2017-06-30 00:36:33,0,7115109
2017-06-30 00:37:03,0,7148042
2017-06-30 00:37:33,0,7123240
2017-06-30 00:38:03,0,7132482
2017-06-30 00:38:33,0,6646825
2017-06-30 00:39:03,0,5704366
2017-06-30 00:39:33,0,5694955
2017-06-30 00:40:04,0,5702032
2017-06-30 00:40:34,0,5682161
2017-06-30 00:41:04,0,5693338
2017-06-30 00:41:34,0,5721277
2017-06-30 00:42:04,0,5685413
2017-06-30 00:42:34,0,5692388
2017-06-30 00:43:04,0,5691392
2017-06-30 00:43:34,0,5707441
2017-06-30 00:44:04,0,5713496
2017-06-30 00:44:34,0,5710231
2017-06-30 00:45:04,0,5696862
2017-06-30 00:45:34,0,5666042
2017-06-30 00:46:04,0,5664679
2017-06-30 00:46:34,0,5695886
2017-06-30 00:47:04,0,5706568
2017-06-30 00:47:34,0,5689714
2017-06-30 00:48:04,0,5696956
2017-06-30 00:48:34,0,5691068
2017-06-30 00:49:04,0,5690692
2017-06-30 00:49:34,0,5689970
2017-06-30 00:50:04,0,5708532
2017-06-30 00:50:34,0,5693195
2017-06-30 00:51:04,0,5700418
2017-06-30 00:51:34,0,5696015
2017-06-30 00:52:04,0,5691493
2017-06-30 00:52:34,0,5683917
2017-06-30 00:53:04,0,5684732
2017-06-30 00:53:34,0,5686991
2017-06-30 00:54:04,0,5699002
2017-06-30 00:54:34,0,5700377
2017-06-30 00:55:04,0,5694229
2017-06-30 00:55:34,0,5686562
2017-06-30 00:56:04,0,5656601
2017-06-30 00:56:34,0,5699463
2017-06-30 00:57:04,0,5702536
2017-06-30 00:57:34,0,5687711
2017-06-30 00:58:04,0,5709029
2017-06-30 00:58:34,0,6203814
2017-06-30 00:59:04,0,7133125
2017-06-30 00:59:34,0,7155820
2017-06-30 01:00:04,0,7127334
2017-06-30 01:00:34,0,7108901
2017-06-30 01:01:04,0,7150293
2017-06-30 01:01:34,0,7122168
2017-06-30 01:02:04,0,7139003
2017-06-30 01:02:34,0,7125368
2017-06-30 01:03:04,0,7129646
2017-06-30 01:03:34,0,6624407
2017-06-30 01:04:04,0,5715070
2017-06-30 01:04:34,0,5693977
2017-06-30 01:05:04,0,5712817
2017-06-30 01:05:34,0,5674303
